@relation spamClassification

@attribute stdDomains numeric
@attribute meanDomains numeric
@attribute stdCountries numeric
@attribute meanCountries numeric
@attribute encodersCount numeric
@attribute clicksCount numeric
@attribute isSpam {True,False}

@data
592.7,213.7,239.4,76.92,12,1923,False
0.0,3.0,0.5,1.5,7,3,False
80.32,46.8,27.98,14.62,2,234,False
0.0,2.0,0.0,1.0,1,2,True
971.8,148.9,1.133e+03,187.7,2,13700,False
0.5,2.5,0.433,1.25,4,5,False
17.46,14.33,2.489,2.263,6,43,False
4.139e+04,5.258e+03,4.56e+04,5.428e+03,10,521179,False
1.919e+03,2.627e+03,577.0,140.7,1,7898,False
2.0,8.0,6.128,5.333,1,16,True
0.0,13.0,0.0,13.0,3,13,False
116.7,49.14,64.04,49.14,1,344,False
0.0,2.0,0.0,2.0,1,2,False
0.0,9.0,0.0,9.0,28,52,False
66.38,53.33,28.0,8.889,1,160,False
2.5,3.5,0.0,7.0,1,7,False
0.0,1.0,0.0,2.0,1,2,True
3.0,6.0,2.16,4.0,8,13,False
0.5,1.5,0.0,3.0,1,3,False
0.0,1.0,0.0,2.0,1,2,False
0.0,9.0,3.5,4.5,2,9,False
174.9,105.6,132.7,40.62,4,528,False
6.5,9.5,2.283,2.111,2,50,True
0.0,2.0,0.0,2.0,1,2,False
1.503e+03,606.9,336.0,126.0,1,6676,False
11.5,13.5,11.5,13.5,2,27,False
0.0,2.0,0.0,2.0,1,2,False
0.0,1.0,0.0,1.0,11,2,True
0.0,1.0,0.0,2.0,1,54,False
0.0,8.0,1.225,2.0,1,8,False
382.6,175.9,108.0,35.17,2,1231,False
15.08,14.4,35.0,36.0,1,72,False
4.0,33.0,12.36,16.5,5,66,False
0.0,5.0,0.0,5.0,1,5,False
0.0,3.0,0.0,1.0,4,3,True
50.0,61.0,14.0,6.1,1,122,False
0.0,2.0,0.0,1.0,6,2,False
1.698e+03,679.7,389.9,108.3,1,10875,False
6.5,8.5,6.5,8.5,2,17,False
1.5,10.5,4.546,7.0,1,21,False
0.0,4.0,1.0,2.0,5,4,False
2.5,3.5,2.5,3.5,6,7,False
45.5,75.5,25.02,10.79,2,151,False
4.355e+03,480.9,2.23e+03,476.1,2,47612,False
67.09,93.0,30.51,14.68,7,281,True
32.43,33.33,10.52,5.882,4,285,False
0.0,3.0,0.5,1.5,9,4,False
2.5,6.5,2.192,2.167,1,16,False
0.0,8.0,0.0,8.0,9,8,False
548.9,198.5,187.1,35.79,4,2314,False
0.0,2.0,0.0,4.0,2,4,False
479.8,508.3,749.1,152.5,1,4575,True
59.7,46.67,25.15,20.0,2,140,False
0.0,18.0,7.0,9.0,1,18,False
2.0,5.0,3.3,3.333,2,10,False
41.41,34.67,31.16,14.71,1,103,False
18.26,26.33,21.96,15.8,1,79,False
1.5,2.5,1.5,2.5,4,5,False
111.1,65.5,42.78,21.83,1,262,True
0.0,3.0,0.0,3.0,2,3,False
280.5,281.5,196.7,112.6,1,563,False
5.5,6.5,4.714,4.333,2,13,False
8.0,11.0,5.352,4.4,1,26,False
32.41,46.83,8.394,5.109,1,281,False
117.3,167.3,57.3,26.42,1,502,False
2.5,5.5,1.939,2.2,1,11,False
36.33,32.44,71.48,22.46,3,292,False
0.0,19.0,7.5,9.5,2,19,False
0.0,2.0,0.0,2.0,3,2,False
0.0,2.0,0.0,1.0,1,23,False
501.5,751.5,93.23,46.97,1,1502,False
317.2,212.0,96.18,24.0,2,1272,False
0.0,353.0,136.0,88.25,1,353,False
333.0,139.3,95.69,35.63,1,1532,False
2.708e+03,430.1,2.467e+03,656.5,1,24946,False
0.0,162.0,40.43,27.0,1,162,False
4.301,5.0,1.732,2.5,1,20,False
12.68,16.0,9.755,4.8,1,48,False
923.9,573.0,247.3,36.38,3,2292,False
4.0,6.0,0.0,12.0,1,12,True
0.5,3.5,0.5,3.5,8,7,False
210.3,140.1,108.5,17.48,1,7167,False
98.45,92.33,90.81,39.57,1,940,False
0.0,2.0,0.0,2.0,1,2,False
0.0,2.0,0.0,2.0,2,2,False
0.5,1.5,0.5,1.5,6,3,False
1.0,2.0,1.0,2.0,2,4,False
123.6,89.88,65.48,15.63,10,719,True
352.0,169.8,105.5,16.56,1,1358,True
69.0,73.0,30.7,14.6,1,146,False
3.5,11.5,10.5,11.5,1,23,False
876.9,337.0,299.7,86.97,1,2696,False
32.98,31.6,45.86,19.75,11,158,True
272.6,199.9,372.6,79.96,1,1999,False
0.0,29.0,25.22,19.33,15,58,False
1.0,2.0,1.0,2.0,9,4,False
6.5,7.5,4.763,3.75,2,15,False
5.543e+03,1.353e+03,1.7e+03,416.2,1,27068,False
159.2,120.0,133.6,72.0,1,361,False
85.19,77.5,43.43,10.33,1,465,False
0.0,2.0,0.0,2.0,4,2,False
820.5,701.7,279.8,58.47,1,2105,False
11.64,11.6,21.69,14.5,2,58,False
0.0,1.0,0.0,3.0,1,3,False
0.0,2.0,0.0,2.0,8,2,False
2.0,3.0,2.0,3.0,2,6,False
25.77,36.67,48.33,36.67,1,175,False
0.0,2.0,0.0,2.0,2,2,False
25.0,26.0,17.81,10.4,1,52,False
6.5,19.5,5.679,6.5,1,39,False
38.11,23.75,64.1,38.0,2,190,False
0.0,1.0,0.0,1.0,1,2,False
0.0,4.0,0.0,1.0,30,4,False
9.568,9.667,6.575,3.625,8,29,False
17.5,22.5,8.91,6.429,1,45,False
7.5,8.5,6.6,5.667,1,17,False
0.0,2.0,0.0,2.0,3,2,False
0.5,3.5,2.5,3.5,3,7,False
6.5,10.5,2.872,3.5,2,21,False
0.0,2.0,0.0,2.0,1,2,False
32.64,25.5,74.5,76.5,2,153,False
62.0,66.0,48.34,26.4,1,133,False
7.789,10.0,3.165,2.727,13,30,False
3.236e+04,4.602e+03,1.774e+04,4.503e+03,51,451192,False
1.5,4.5,2.165,2.25,23,9,False
218.0,396.0,131.2,33.0,2,792,False
0.0,2.0,1.0,2.0,1,4,False
2.002e+03,922.5,391.9,91.81,1,9330,False
394.2,246.2,174.5,140.7,1,985,False
418.0,252.2,139.4,72.07,1,1015,False
0.0,11.0,4.5,5.5,2,11,False
1.0,2.0,1.0,2.0,1,4,False
0.5,4.5,2.5,4.5,11,3,False
0.0,5.0,1.5,2.5,2,5,False
103.6,96.0,58.84,16.76,6,308,False
26.79,23.33,16.61,10.0,5,70,False
5.5,6.5,0.0,13.0,1,24,False
17.93,21.0,7.906,5.6,1,84,False
1.625,2.6,0.0,13.0,1,13,False
166.2,109.2,96.46,43.7,1,437,False
0.0,2.0,0.0,2.0,1,2,False
1.5,7.5,6.5,7.5,1,43,False
0.0,9.0,3.5,4.5,50,9,False
377.4,189.9,230.0,52.38,8,3963,False
3.202,4.5,4.716,3.6,1,18,False
0.0,2.0,0.0,1.0,1,2,False
1.652e+03,1.559e+03,409.3,119.9,1,6238,False
15.0,69.0,49.67,34.5,3,138,False
174.4,108.1,242.3,45.85,197,1513,False
0.0,193.0,73.43,48.25,1,193,False
0.5,1.5,0.5,1.5,14,3,False
260.1,194.3,110.7,44.85,1,583,False
0.5,1.5,0.0,3.0,1,3,False
4.493,4.75,6.848,6.333,12,19,False
0.0,1.0,0.0,1.0,5,2,True
0.0,2.0,0.0,2.0,1,2,False
287.1,259.7,98.59,33.87,1,779,True
0.0,15.0,4.763,3.75,2,15,False
21.54,12.83,15.27,12.83,1,96,False
3.3,3.333,3.3,3.333,1,10,False
14.43,11.5,6.823,7.667,1,46,False
65.47,57.0,40.69,34.2,1,171,False
0.0,2.0,0.0,2.0,3,2,True
5.81,11.8,10.0,4.917,2,59,False
370.4,192.2,361.3,71.02,1,3267,False
12.51,20.17,23.77,9.308,3,121,False
6.0,9.0,4.5,4.5,2,18,False
9.5e+03,4.712e+03,1.3e+03,377.0,1,38758,False
0.0,6.0,2.0,3.0,1,6,False
43.6,25.0,61.5,62.5,1,125,False
0.0,2.0,0.0,2.0,6,2,False
0.0,21.0,0.0,21.0,34,29,True
129.0,72.83,104.1,33.62,18,437,False
24.5,26.5,23.57,17.67,1,53,False
0.0,10.0,0.0,10.0,21,13,False
0.0,2.0,0.0,2.0,3,2,False
2.5,3.5,0.8292,1.75,1,7,False
109.6,152.3,67.87,38.08,1,472,False
321.5,347.5,134.1,86.88,4,984,False
0.0,2.0,0.0,2.0,6,2,False
0.0,13.0,4.028,4.333,2,13,False
89.63,90.0,41.56,18.95,2,360,False
2.363,3.5,2.789,2.333,1,21,False
3.0,5.0,3.0,5.0,3,10,False
0.0,1.0,0.0,2.0,1,2,False
412.0,416.0,157.7,64.0,1,832,False
3.5,6.5,3.897,3.25,1,13,False
4.5,9.5,4.845,3.167,1,19,False
214.0,306.0,97.64,26.61,1,612,False
20.0,27.0,12.83,18.0,1,54,True
72.98,49.0,46.01,16.33,1,343,False
0.9428,1.667,0.0,1.0,2,5,False
0.0,43.0,12.66,14.33,1,43,False
8.907,9.0,1.479,1.862,2,54,False
4.5,8.5,0.0,17.0,1,17,False
0.0,2.0,0.0,1.0,2,2,True
2.0,4.0,2.357,2.667,2,8,False
0.5,3.5,1.886,2.333,6,7,False
5.0,6.0,4.243,4.0,32,12,False
8.0,12.0,8.0,12.0,13,24,False
199.1,159.8,109.2,28.54,1,799,True
9.5,10.5,0.0,21.0,1,21,False
4.5,10.5,2.663,2.1,1,21,False
0.0,38.0,16.0,19.0,1,40,True
0.0,1.0,0.0,2.0,2,2,False
355.2,185.2,455.5,166.7,9,1667,False
158.8,98.75,257.2,84.64,8,1184,False
25.5,35.5,16.98,7.1,5,71,False
0.0,17.0,2.339,2.833,1,17,False
231.2,162.8,150.2,43.4,8,651,False
4.0,5.0,0.0,10.0,3,10,False
14.52,24.33,21.78,14.6,15,79,False
8.5,13.5,8.227,6.75,1,27,True
11.5,12.5,7.5,12.5,1,25,False
1.0,3.0,0.866,1.5,71,6,False
101.0,140.0,22.97,10.24,1,423,False
435.5,437.5,177.4,67.31,1,875,True
11.43,10.5,2.0,2.333,1,42,False
7.483,13.0,3.32,2.786,1,39,False
394.2,156.4,387.0,101.2,2,5562,False
0.0,3.0,0.0,3.0,1,3,False
1.348e+04,9.735e+03,4.956e+03,1.947e+03,1,29666,False
0.0,2.0,0.0,1.0,15,2,False
0.0,19.0,8.5,9.5,2,19,False
2.0,3.0,2.0,3.0,25,10,False
2.5,3.5,0.0,7.0,1,7,False
7.409,7.667,7.661,5.75,2,23,False
178.5,296.5,119.2,84.71,1,593,False
0.0,9.0,3.5,4.5,2,9,False
4.016e+03,4.044e+03,1.789e+03,674.0,1,8088,False
292.0,307.0,84.18,16.75,1,921,True
3.5,4.5,2.828,3.0,2,9,False
1.7,4.333,0.0,26.0,2,26,True
0.5,4.5,0.0,9.0,1,9,True
0.0,2.0,0.0,2.0,2,2,False
0.0,2.0,0.0,1.0,1,5,False
28.17,18.25,11.22,14.6,1,73,False
0.0,17.0,6.6,5.667,2,17,False
7.0,26.0,13.05,7.429,4,52,False
0.0,1.0,0.0,2.0,1,2,False
4.774e+03,1.396e+03,4.529e+03,897.5,1,37726,False
0.0,2.0,0.0,2.0,11,4,False
0.0,1.0,0.0,1.0,4,2,False
9.0,47.0,6.709,3.357,11,94,False
7.378e+03,3.726e+03,2.489e+03,293.1,1,26083,False
1.527e+03,909.8,393.5,117.4,2,3639,False
1.299,3.75,1.245,2.143,3,15,False
0.0,1.0,0.0,2.0,2,2,False
133.8,115.2,213.1,67.76,1,1152,False
0.0,2.0,0.0,1.0,1,2,False
71.0,91.0,5.522,4.439,2,182,False
0.0,6.0,2.0,3.0,1,6,False
21.04,18.2,4.546,4.136,1,91,False
420.6,307.3,117.8,57.62,1,922,False
0.0,1.0,0.0,1.0,1,2,False
127.0,131.0,61.11,43.67,1,262,False
112.0,114.0,55.78,45.6,1,228,False
7.822,8.75,11.12,11.67,1,35,False
1.412e+03,204.8,1.197e+03,204.4,2,20489,False
13.34,15.33,22.03,8.364,5,92,False
0.0,1.0,0.0,1.0,4,6,False
0.0,39.0,0.0,39.0,1,39,False
1.0,2.0,1.0,2.0,1,4,False
0.0,1.0,0.0,2.0,6,2,False
135.9,106.0,36.48,9.938,1,187,False
117.1,150.3,58.57,26.53,6,451,False
0.0,3.0,0.0,3.0,12,3,False
0.0,14.0,5.185,4.667,2,14,False
25.23,19.75,28.11,15.8,1,79,False
0.0,10.0,1.886,3.333,1,10,False
270.4,193.7,111.8,83.0,1,581,False
0.0,2.0,0.0,1.0,2,2,False
7.419e+03,4.261e+03,978.5,297.3,1,25929,False
0.0,2.0,0.0,2.0,1,2,False
165.7,134.6,117.3,33.65,1,673,True
41.0,65.0,18.27,6.842,1,130,True
23.5,35.5,30.65,23.67,15,71,False
0.0,1.0,0.0,1.0,2,2,False
1.09e+03,587.9,407.0,87.39,3,8819,False
20.53,22.33,9.112,3.35,5,67,True
131.0,157.0,83.97,28.55,1,314,True
8.0,13.0,8.382,6.5,2,91,False
510.3,357.5,111.3,44.69,1,1430,False
0.0,3.0,0.0,3.0,2,3,False
9.0,12.0,6.708,4.0,6,24,False
0.0,1.0,0.0,2.0,1,2,False
0.5,1.5,0.5,1.5,10,3,True
0.5,1.5,0.5,1.5,4,3,False
4.989,6.333,6.495,4.75,1,19,False
54.5,113.5,66.4,25.22,1,227,False
92.0,126.0,50.62,14.82,4,252,True
0.0,2.0,0.0,2.0,4,14,False
60.5,64.67,21.26,8.818,2,194,False
3.0,8.0,6.0,8.0,2,16,False
58.66,42.5,34.22,28.33,1,170,False
165.2,161.0,37.99,12.15,1,644,False
9.5,10.5,7.789,7.0,2,21,False
261.7,198.2,137.1,31.72,4,793,False
9.5,18.5,8.994,12.33,1,37,False
504.0,589.0,111.5,23.56,4,1178,False
13.6,19.67,12.2,9.833,1,59,True
0.0,2.0,0.0,1.0,2,2,False
0.0,2.0,0.0,2.0,1,2,False
679.2,459.2,147.8,38.26,1,2755,False
52.04,72.67,19.01,16.77,1,218,True
192.7,136.0,91.87,45.33,1,680,False
15.41,19.33,7.175,3.625,1,58,False
166.1,133.2,106.0,66.62,1,533,False
7.0,13.0,7.016,4.333,2,26,False
11.0,12.0,8.66,6.0,2,24,True
0.0,3.0,0.0,3.0,1,3,False
4.119e+03,2.027e+03,1.497e+03,205.7,1,14192,False
153.8,98.2,52.17,14.88,36,491,False
0.0,2.0,0.0,2.0,5,4,False
9.069,6.5,4.272,3.545,2,39,False
1.579e+04,2.765e+03,9.612e+03,2.723e+03,41,273970,False
81.37,85.0,20.01,8.718,2,340,True
1.5,2.5,1.5,2.5,17,5,False
8.614e+03,1.873e+03,8.982e+03,1.321e+03,3,80571,False
274.2,246.3,192.0,61.58,3,739,False
0.0,12.0,5.0,6.0,1,12,False
9.5,25.5,3.113,2.684,1,51,False
0.0,3.0,0.0,3.0,1,3,False
610.6,202.9,188.8,48.32,5,3044,False
0.0,2.0,0.0,2.0,1,2,False
6.0,7.0,4.0,7.0,2,14,False
38.0,90.0,66.27,44.75,6,179,False
0.0,3.0,0.0,3.0,8,3,False
111.0,160.0,53.79,16.0,2,345,False
14.5,72.5,23.73,10.36,11,145,False
248.3,165.2,69.49,20.03,1,661,True
79.15,49.0,54.54,21.78,1,196,False
1.5,11.5,3.929,4.6,1,23,True
415.0,524.0,97.4,33.81,1,1048,True
0.0,2.0,0.0,2.0,1,2,False
8.179,11.67,8.496,8.75,1,35,False
45.5,51.5,26.06,14.71,1,103,True
8.0,11.0,10.0,11.0,1,22,False
0.0,2.0,0.0,2.0,4,2,True
0.0,15.0,4.967,5.0,2,15,False
1.0,6.0,2.915,3.0,3,12,False
2.732e+03,556.7,1.642e+03,227.7,3,22823,False
0.5,3.5,0.0,7.0,1,7,True
0.0,1.0,0.0,1.0,19,20,False
34.5,48.5,44.31,32.33,1,97,False
3.5,7.5,4.32,5.0,1,15,False
12.0,14.0,1.532,1.647,1,32,False
0.0,11.0,4.5,5.5,2,11,True
0.0,11.0,4.5,5.5,2,11,False
0.0,7.0,0.0,7.0,1,7,False
318.7,105.9,87.74,20.3,1,1482,False
1.871,3.0,2.828,4.0,1,12,False
4.0,5.0,4.0,5.0,4,10,True
32.47,16.0,13.23,5.895,5,112,True
0.0,2.0,0.0,2.0,10,2,False
471.0,712.0,192.3,47.47,1,1424,False
143.8,82.17,137.9,44.82,1,493,True
0.0,1.0,0.0,1.0,1,2,False
0.0,2.0,0.0,4.0,1,4,False
348.9,468.3,154.0,70.25,1,1409,False
0.0,2.0,0.0,2.0,1,2,False
2.0,17.0,3.476,3.091,1,34,False
4.5,21.5,20.5,21.5,1,43,False
3.5,4.5,3.5,4.5,9,10,False
12.0,16.0,4.23,5.333,1,32,False
6.5,11.5,1.187,1.917,5,76,False
54.5,100.5,55.47,28.71,4,201,False
8.5,9.5,6.5,9.5,2,19,False
0.0,1.0,0.0,2.0,1,2,False
1.5,3.5,1.886,2.333,3,7,False
1.21e+03,446.5,244.4,57.79,1,4912,False
0.0,2.0,0.0,2.0,1,2,False
0.0,13.0,0.0,13.0,2,13,False
1.655e+03,622.7,462.5,99.46,2,9963,False
1.0,4.0,0.0,1.0,1,8,False
173.4,106.8,89.22,38.82,1,427,True
320.9,145.9,376.2,114.6,1,1605,False
267.8,298.0,191.1,55.88,7,894,False
690.1,423.3,471.9,115.5,1,2540,False
0.0,1.0,0.0,1.0,1,2,False
6.0,7.0,4.33,3.5,2,14,False
10.34,12.33,16.03,12.33,1,37,False
0.0,2.0,0.0,2.0,1,2,False
0.0,23.0,8.5,11.5,1,23,False
30.8,18.0,19.66,18.0,2,126,False
19.0,32.0,28.05,21.33,5,64,False
42.5,33.0,50.42,20.62,2,165,False
811.0,958.0,89.24,21.77,2,1916,False
60.5,122.5,46.82,22.27,4,245,False
441.0,745.0,202.0,49.67,1,1490,False
1.247,2.667,1.247,2.667,6,19,False
9.5,75.5,33.19,25.17,1,151,False
0.0,4.0,2.0,4.0,1,8,False
1.247,2.667,1.7,2.667,1,8,False
5.159e+03,1.505e+03,1.435e+03,288.7,2,21079,False
27.13,41.83,84.57,35.86,5,251,False
272.6,156.7,46.34,15.0,2,1410,False
189.3,130.5,65.01,14.47,1,521,False
0.0,1.0,0.0,1.0,3,2,False
4.5,5.5,3.091,3.667,2,11,False
0.0,1.0,0.0,2.0,2,2,False
0.0,3.0,0.5,1.5,1,3,False
0.0,3.0,0.0,3.0,8,6,False
6.369e+03,1.652e+03,3.995e+03,1.404e+03,1,28089,False
26.18,13.5,39.5,40.5,1,81,False
80.14,57.67,0.0,173.0,2,529,True
3.0,4.0,3.0,4.0,2,8,False
0.0,2.0,0.0,2.0,1,2,True
0.0,1.0,0.0,1.0,2,2,False
0.0,5.0,0.0,5.0,2,4,False
777.5,182.5,612.2,190.4,1,4380,False
3.5,5.5,0.0,11.0,1,11,True
17.0,18.0,5.384,3.091,1,34,False
0.0,114.0,38.66,22.8,1,114,False
3.61e+03,3.11e+03,1.108e+03,222.2,1,9331,False
1.181e+03,485.5,1.034e+03,171.0,2,12138,False
1.269e+03,554.6,331.0,64.9,3,6101,True
7.5,8.5,7.5,8.5,1,17,False
2.568e+03,933.2,1.995e+03,559.9,1,13998,False
477.0,1.036e+03,183.2,53.13,1,2082,False
80.5,92.5,58.27,26.43,2,185,True
0.5,3.5,0.5,3.5,4,6,False
0.0,2.0,0.0,2.0,1,2,False
3.0,7.0,4.497,4.667,2,14,False
5.706,5.8,11.5,14.5,2,29,False
0.0,15.0,4.32,5.0,2,15,False
63.0,75.0,56.5,37.5,3,150,False
169.3,95.5,109.9,28.65,1,573,True
6.0,11.0,7.794,5.5,1,22,True
178.4,104.0,82.3,37.82,1,416,False
6.0,7.0,5.185,4.667,7,14,False
19.5,28.5,18.19,9.333,4,56,False
12.0,18.0,15.56,12.0,1,36,False
0.8165,2.0,1.414,2.0,1,6,False
1.5,2.5,1.5,2.5,24,5,False
48.0,73.0,20.77,8.588,5,146,False
32.43,45.33,33.34,15.11,1,136,False
4.0,5.0,2.598,2.5,2,10,False
11.0,46.0,44.0,46.0,1,92,False
1.355e+03,993.4,708.3,134.2,5,4967,True
0.0,2.0,0.0,2.0,1,2,False
4.0,6.0,4.243,4.0,1,12,False
1.5,3.5,2.5,3.5,2,7,False
44.95,32.6,35.66,23.29,1,163,False
74.22,73.5,53.7,15.47,1,294,False
647.3,180.8,648.5,236.4,7,6147,False
2.5,47.5,23.9,10.56,4,95,False
6.549,8.667,4.493,3.25,1,26,False
0.5,1.5,0.5,1.5,2,3,False
3.724e+03,3.11e+03,1.076e+03,163.7,1,9329,False
7.259,8.75,10.37,5.833,6,35,True
0.0,3.0,0.5,1.5,20,3,False
0.0,5.0,0.0,5.0,3,9,False
0.0,13.0,5.5,6.5,2,13,False
0.0,7.0,2.5,3.5,2,7,False
0.0,3.0,0.5,1.5,13,3,False
5.657,5.0,1.886,1.667,3,15,False
5.37e+03,1.414e+03,4.267e+03,1.328e+03,1,43829,False
2.5,6.5,1.247,4.333,1,13,False
9.0,14.0,11.0,14.0,2,28,False
0.0,9.0,0.0,9.0,2,9,False
0.0,1.0,0.5,1.5,29,3,False
7.134,10.33,4.947,5.167,1,31,False
3.5,5.5,3.5,5.5,21,12,False
140.5,162.5,83.39,29.55,1,325,False
51.62,46.33,32.14,10.69,11,139,False
10.5,17.5,2.573,2.333,2,35,False
0.0,2.0,0.0,2.0,10,4,False
546.7,208.6,313.3,268.1,1,1877,False
1.732,2.0,1.247,2.667,20,8,True
10.0,12.0,10.0,12.0,2,24,False
1.5,2.5,0.5,2.5,2,5,False
2.625,3.333,1.7,3.333,1,10,False
99.64,70.25,34.25,10.81,1,570,False
0.0,1.0,0.0,1.0,1,2,False
0.0,62.0,0.0,62.0,50,77,False
0.0,9.0,1.299,2.25,1,9,False
38.5,39.5,34.41,26.33,1,79,False
3.0,6.0,3.0,6.0,11,12,False
4.0,152.0,65.15,23.38,12,304,False
615.0,683.0,331.2,75.89,1,4439,False
1.114e+03,636.5,232.8,54.17,3,5127,False
983.5,1.664e+03,1.028e+03,369.9,1,3329,False
184.6,183.8,79.17,25.34,4,735,False
0.0,14.0,3.859,4.667,2,14,False
284.5,202.7,155.9,67.56,1,608,False
11.6,10.4,10.23,4.727,3,52,False
0.5,2.5,1.5,2.5,1,5,False
0.5,1.5,0.0,3.0,6,3,False
33.3,27.0,27.51,13.5,1,81,False
5.024e+03,858.0,2.978e+03,716.9,16,52336,False
32.43,17.62,30.7,10.85,7,144,False
67.98,57.5,16.98,6.389,1,261,False
25.5,39.5,31.9,19.75,5,79,False
1.0,7.0,4.33,3.5,1,14,False
1.0,3.0,0.0,6.0,1,6,False
11.61,17.33,8.035,5.2,1,52,False
1.5,2.5,0.9428,1.667,11,5,False
140.3,78.17,43.3,21.32,3,475,False
2.0,8.0,6.128,5.333,1,16,False
1.7,2.667,1.0,4.0,6,13,False
29.21,32.43,50.38,18.92,8,227,False
0.0,7.0,2.5,3.5,2,7,False
19.0,20.0,3.044,2.857,2,40,False
0.433,1.25,1.5,2.5,1,5,False
0.0,1.0,0.0,2.0,7,2,False
0.0,8.0,3.0,4.0,1,8,False
0.0,14.0,6.0,7.0,2,14,False
0.5,1.5,0.5,1.5,1,3,False
159.0,160.0,119.6,80.0,4,320,False
7.0,10.0,9.0,10.0,4,20,False
2.0,8.0,1.474,1.778,2,16,False
294.6,208.0,89.06,28.69,10,832,False
6.274e+03,2.2e+03,1.468e+03,353.1,2,28655,False
4.79e+03,1.17e+03,4.924e+03,538.2,57,53834,False
0.0,13.0,5.5,6.5,2,13,False
1.838e+03,590.0,806.0,284.1,3,7670,False
24.0,56.0,31.02,14.0,4,112,False
2.5,4.5,0.0,9.0,1,9,False
12.5,21.5,13.81,8.4,2,42,False
16.32,9.286,19.89,9.286,1,65,False
920.7,998.7,537.1,130.3,2,3343,False
0.0,2.0,0.0,2.0,1,2,True
0.0,11.0,4.5,5.5,2,11,True
20.0,59.0,7.306,4.069,1,118,False
0.0,2.0,0.0,2.0,6,2,False
1.0,5.0,2.625,3.333,1,10,False
231.0,149.8,137.2,39.87,17,857,False
754.0,348.6,1.134e+03,232.4,2,8366,False
813.3,608.8,559.9,93.67,2,3652,False
177.4,102.8,212.7,88.0,1,616,False
4.0,8.0,7.0,8.0,4,16,False
1.175e+03,397.7,460.2,149.1,2,4773,False
0.0,2.0,0.4714,1.333,15,4,False
0.5,4.5,0.4518,1.286,2,9,False
9.899,8.0,7.6,4.8,1,24,False
0.0,1.0,0.0,2.0,1,2,False
0.0,15.0,6.5,7.5,2,15,False
0.0,2.0,0.0,2.0,1,2,False
15.0,20.0,9.192,5.714,6,40,False
0.0,2.0,0.0,2.0,15,2,False
0.5,1.5,0.5,1.5,2,3,False
169.9,114.0,128.8,88.67,1,798,False
0.0,1.0,0.0,2.0,1,2,False
19.15,12.0,23.34,12.0,1,108,False
154.2,111.0,60.19,37.0,3,333,False
34.0,35.0,14.77,7.0,1,70,False
34.0,48.0,24.5,9.5,2,95,False
4.5,5.5,3.771,3.667,1,11,False
12.5,14.5,3.226,2.417,2,29,False
0.0,1.0,0.0,2.0,1,2,False
143.0,153.0,64.29,30.6,4,306,False
0.0,5.0,0.4714,1.667,2,5,False
0.0,3.0,0.4714,1.667,8,5,False
16.01,20.33,16.09,10.17,8,906,False
224.0,253.0,52.45,13.65,6,505,False
0.0,23.0,9.428,7.667,2,23,False
15.0,23.0,8.524,15.0,8,36,False
4.5,16.5,9.884,8.25,1,33,False
12.5,25.5,11.51,8.5,1,51,False
4.5,5.5,3.091,3.667,2,11,False
1.951,3.167,8.5,9.5,1,19,False
9.713,12.0,13.17,5.538,1,72,True
121.0,188.0,98.39,125.3,1,417,False
446.8,269.2,130.9,56.68,108892,1077,False
4.247e+03,1.935e+03,3.095e+03,429.9,4,23214,False
0.0,2.0,0.0,2.0,1,2,False
10.0,11.0,6.8,4.4,2,22,True
0.0,2.0,0.0,1.0,7,2,False
4.122e+03,2.49e+03,1.489e+03,216.6,4,14942,False
5.0,51.0,25.77,20.4,1,106,False
0.0,1.0,0.0,1.0,2,2,False
19.7,17.2,14.47,6.143,1,86,False
5.5,16.5,11.41,8.25,1,33,False
1.5,3.5,1.886,2.333,1,7,False
3.0,4.0,3.0,4.0,1,8,False
6.541e+03,4.06e+03,1.698e+03,316.3,1,24357,False
2.704e+03,1.74e+03,785.2,122.1,3,6958,False
305.0,229.2,60.46,17.91,1,1146,False
28.17,35.67,3.189,3.057,1,107,False
60.1,41.2,43.14,13.73,5,206,True
0.0,14.0,3.6,2.8,8,14,False
152.0,250.0,83.41,29.41,1,500,False
309.3,232.8,56.74,20.69,2,931,True
1.0,7.0,5.0,7.0,1,14,False
0.0,3.0,0.0,1.0,1,3,False
75.66,103.0,22.53,8.351,1,309,True
0.0,2.0,0.0,2.0,2,2,False
1.5,2.5,1.0,2.0,2,4,False
26.87,21.4,0.0,107.0,1,107,True
13.5,166.5,25.36,10.74,1,333,False
2.16,6.0,3.5,4.5,4,18,False
2.0,7.0,3.3,4.667,6,14,False
14.5,18.5,8.972,5.286,2,37,False
5.5,6.5,5.5,6.5,2,13,False
0.0,2.0,0.0,2.0,1,2,False
113.5,176.5,67.22,70.6,1,353,True
629.5,211.8,375.4,181.5,1,2541,False
21.14,21.67,17.07,7.8,1,195,False
17.0,28.0,11.32,5.6,1,56,False
0.0,8.0,0.0,8.0,1,8,False
8.5,9.5,7.542,6.333,2,19,True
16.78,14.0,14.42,7.0,2,58,False
206.7,84.33,40.19,18.33,10,1265,False
1.102e+03,511.6,417.0,90.27,1,4604,False
16.5,22.5,11.71,6.429,1,45,False
1.36e+03,418.5,728.2,259.1,1,5441,False
12.5,13.5,10.61,9.0,1,27,False
0.0,5.0,0.5,2.5,1,5,False
0.0,76.0,0.0,76.0,1,76,False
0.0,9.0,3.5,4.5,2,9,False
